ID,Income,Kids,Teens,Age,Divorced,Married,Single,Together,Widow,Basic,Graduate,Master,PhD,State,Marital Status ,Consolidated Educational Level,
2483,146772,0,1,45,0,0,0,1,0,0,0,0,0,State-California,Together,Unknown,
2786,146757,0,1,57,0,0,1,0,0,0,0,0,1,State-New York,Single,PhD,
2105,146734,0,1,66,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
1641,146734,1,2,54,0,0,1,0,0,0,0,0,1,State-Texas,Single,PhD,
2301,146692,0,1,62,0,0,0,1,0,0,0,1,0,State-Texas,Together,Master,
1343,146681,0,2,72,0,0,0,1,0,0,0,0,1,State-California,Together,PhD,
2610,146681,0,2,72,0,0,0,1,0,0,0,0,1,State-Florida,Together,PhD,
1032,146610,0,2,68,1,0,0,0,0,0,0,0,1,State-Florida,Divorced,PhD,
2055,146610,0,0,62,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
1775,146524,0,1,59,0,0,1,0,0,0,1,0,0,State-California,Single,Graduate,
1628,146463,1,1,49,0,1,0,0,0,0,0,0,1,State-New York,Married,PhD,
2018,146423,1,1,48,0,0,1,0,0,0,0,1,0,State-New York,Single,Master,
2979,146423,1,1,48,0,0,1,0,0,0,0,1,0,State-Texas,Single,Master,
2359,146390,0,1,65,1,0,0,0,0,0,0,1,0,State-Illinois,Divorced,Master,
1289,146377,1,0,42,0,1,0,0,0,0,0,0,1,State-California,Married,PhD,
1835,146374,0,1,46,0,1,0,0,0,0,0,0,1,State-California,Married,PhD,
1002,146344,1,1,66,0,0,1,0,0,0,1,0,0,State-Florida,Single,Graduate,
1142,146344,0,1,48,0,0,0,1,0,0,0,0,0,State-New York,Together,Unknown,
1475,146310,1,0,44,1,0,0,0,0,0,1,0,0,State-California,Divorced,Graduate,
1867,146231,2,1,67,0,0,1,0,0,0,0,0,1,State-Illinois,Single,PhD,
2260,146149,0,1,45,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
1912,146107,1,0,31,0,0,1,0,0,0,1,0,0,State-Other,Single,Graduate,
1935,146106,1,1,44,0,0,0,1,0,0,0,1,0,State-Texas,Together,Master,
1618,146102,2,1,58,1,0,0,0,0,0,1,0,0,State-Other,Divorced,Graduate,
1359,146098,1,1,45,0,0,1,0,0,0,0,1,0,State-Texas,Single,Master,
2487,146098,1,1,45,0,0,1,0,0,0,0,1,0,State-Texas,Single,Master,
2509,146098,1,1,45,0,0,1,0,0,0,0,1,0,State-Illinois,Single,Master,
1198,146097,0,1,64,0,0,0,1,0,0,1,0,0,State-Other,Together,Graduate,
2297,146094,1,1,47,0,1,0,0,0,0,0,0,0,State-California,Married,Unknown,
1980,146086,0,1,64,1,0,0,0,0,0,1,0,0,State-Florida,Divorced,Graduate,
2426,146053,1,0,48,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
2137,146049,1,1,44,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
1901,146015,1,1,65,0,0,0,1,0,0,0,0,1,State-California,Together,PhD,
2438,146015,1,1,65,0,0,0,1,0,0,0,0,1,State-New York,Together,PhD,
1201,146014,1,1,46,0,0,0,1,0,0,0,1,0,State-Illinois,Together,Master,
1244,145989,0,1,56,0,0,1,0,0,0,1,0,0,State-New York,Single,Graduate,
1679,145938,0,0,59,0,0,1,0,0,0,1,0,0,State-California,Single,Graduate,
1890,145921,0,0,34,0,1,0,0,0,0,0,0,1,State-Florida,Married,PhD,
1626,145906,0,1,56,0,0,1,0,0,0,1,0,0,State-Florida,Single,Graduate,
2559,145903,0,1,54,0,0,0,1,0,0,0,1,0,State-Texas,Together,Master,
2170,145894,0,2,46,0,1,0,0,0,0,0,0,0,State-Other,Married,Unknown,
1819,145889,0,1,40,0,0,1,0,0,0,0,0,0,State-Illinois,Single,Unknown,
1599,145837,1,1,46,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
1178,145759,1,1,56,0,1,0,0,0,0,0,0,1,State-New York,Married,PhD,
2875,145759,1,1,56,0,1,0,0,0,0,0,0,1,State-Illinois,Married,PhD,
3083,145736,0,1,66,0,1,0,0,0,0,0,1,0,State-California,Married,Master,
2879,145688,0,1,52,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
1888,145684,1,0,49,0,0,0,0,1,0,1,0,0,State-Other,Widowed,Graduate,
2249,145579,0,1,72,0,1,0,0,0,0,0,0,1,State-California,Married,PhD,
2717,145576,0,0,75,0,0,1,0,0,0,0,0,1,State-California,Single,PhD,
2307,145503,1,0,45,0,1,0,0,0,0,0,0,1,State-Texas,Married,PhD,
1564,145207,1,1,46,0,1,0,0,0,0,0,0,1,State-Other,Married,PhD,
1208,145204,1,0,32,0,0,0,1,0,0,0,0,0,State-New York,Together,Unknown,
2552,145203,2,0,38,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
1776,145183,0,0,58,0,0,1,0,0,0,0,1,0,State-Florida,Single,Master,
1700,145160,1,1,62,0,0,1,0,0,0,1,0,0,State-New York,Single,Graduate,
3177,145146,1,1,57,1,0,0,0,0,0,1,0,0,State-Texas,Divorced,Graduate,
2292,145143,0,1,55,0,0,0,1,0,0,0,1,0,State-Florida,Together,Master,
2569,145143,0,1,55,0,0,0,1,0,0,0,1,0,State-Illinois,Together,Master,
1714,145072,1,2,72,1,0,0,0,0,0,0,0,1,State-Other,Divorced,PhD,
1648,145068,0,1,46,0,0,0,1,0,0,0,0,1,State-Other,Together,PhD,
3018,145057,1,0,41,0,1,0,0,0,0,0,1,0,State-Florida,Married,Master,
1595,145006,0,0,76,0,0,0,0,1,0,0,1,0,State-California,Widowed,Master,
1554,144989,0,1,46,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
2726,144989,0,1,46,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
2364,144964,1,1,40,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
3080,144953,0,0,39,0,0,0,1,0,0,0,0,1,State-New York,Together,PhD,
1520,144931,0,1,53,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
2806,144911,0,1,61,0,0,0,1,0,0,1,0,0,State-Other,Together,Graduate,
3198,144802,0,0,50,0,0,1,0,0,0,0,1,0,State-Florida,Single,Master,
1196,144794,0,1,54,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
1706,144794,0,1,54,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
2779,144689,1,1,69,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
2796,144635,1,1,49,1,0,0,0,0,0,0,1,0,State-Florida,Divorced,Master,
1842,144602,1,1,51,0,0,0,1,0,0,0,1,0,State-Florida,Together,Master,
1206,144551,0,1,66,0,0,0,0,1,0,0,1,0,State-Florida,Widowed,Master,
2030,144529,0,1,54,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
2579,144512,1,1,60,0,0,0,1,0,0,1,0,0,State-California,Together,Graduate,
2380,144511,1,0,50,0,1,0,0,0,0,0,1,0,State-Other,Married,Master,
2847,144503,1,1,48,0,0,1,0,0,0,1,0,0,State-Texas,Single,Graduate,
2211,144421,1,1,49,1,0,0,0,0,0,1,0,0,State-Texas,Divorced,Graduate,
2167,144393,1,1,55,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
2693,144392,1,1,46,0,0,0,1,0,0,1,0,0,State-California,Together,Graduate,
1200,144377,1,1,52,0,1,0,0,0,0,0,0,1,State-Florida,Married,PhD,
2141,144375,0,1,55,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
2937,144359,1,1,42,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
3149,144325,0,1,48,0,1,0,0,0,0,0,0,1,State-California,Married,PhD,
2540,144322,1,0,35,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
1271,144319,1,1,45,0,1,0,0,0,0,0,1,0,State-California,Married,Master,
1330,144300,1,1,55,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
2283,144267,1,1,50,1,0,0,0,0,0,1,0,0,State-Texas,Divorced,Graduate,
2220,144213,1,1,68,0,0,1,0,0,0,1,0,0,State-Florida,Single,Graduate,
1249,144159,1,0,50,0,1,0,0,0,0,0,1,0,State-Illinois,Married,Master,
2861,144155,1,1,63,0,1,0,0,0,0,0,0,1,State-California,Married,PhD,
1498,144124,0,1,74,0,0,0,1,0,0,0,0,1,State-Other,Together,PhD,
2614,144078,1,1,51,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
1933,144051,1,1,47,1,0,0,0,0,0,0,1,0,State-Illinois,Divorced,Master,
1950,144010,1,0,40,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
1106,143974,1,0,40,0,1,0,0,0,0,0,0,1,State-New York,Married,PhD,
1380,143824,1,1,49,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
2996,143815,1,0,38,0,1,0,0,0,0,0,1,0,State-New York,Married,Master,
1370,143795,0,1,52,0,0,0,1,0,0,0,1,0,State-New York,Together,Master,
1769,143783,1,0,42,0,1,0,0,0,0,0,1,0,State-California,Married,Master,
1251,143776,1,1,68,0,0,0,1,0,0,0,1,0,State-Texas,Together,Master,
2069,143776,1,0,37,0,0,0,1,0,0,1,0,0,State-California,Together,Graduate,
2175,143641,1,1,51,0,1,0,0,0,0,0,1,0,State-Texas,Married,Master,
1525,143638,0,1,51,0,0,0,0,1,0,1,0,0,State-Illinois,Widowed,Graduate,
2638,143602,1,1,54,0,0,1,0,0,0,1,0,0,State-Other,Single,Graduate,
3091,143586,0,1,40,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
1154,143482,2,1,54,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
1539,143462,1,1,68,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
1847,143456,0,1,54,0,0,1,0,0,0,0,1,0,State-California,Single,Master,
3164,143322,0,0,46,0,0,1,0,0,0,1,0,0,State-New York,Single,Graduate,
2432,143300,0,1,49,1,0,0,0,0,0,1,0,0,State-New York,Divorced,Graduate,
2403,143269,1,0,48,0,1,0,0,0,0,0,0,1,State-Texas,Married,PhD,
2321,143263,0,1,43,0,1,0,0,0,0,0,1,0,State-California,Married,Master,
1688,143185,0,1,69,1,0,0,0,0,0,1,0,0,State-New York,Divorced,Graduate,
2388,143142,1,1,51,0,1,0,0,0,0,0,1,0,State-Florida,Married,Master,
2162,143140,0,1,63,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
1467,143057,0,1,45,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
2273,143050,1,0,47,0,1,0,0,0,0,0,0,0,State-California,Married,Unknown,
3020,143020,1,0,50,0,0,1,0,0,0,1,0,0,State-New York,Single,Graduate,
3082,143018,0,1,46,0,0,0,1,0,0,0,1,0,State-Other,Together,Master,
2274,142997,1,1,43,0,0,1,0,0,0,0,0,1,State-Florida,Single,PhD,
2467,142873,1,1,70,1,0,0,0,0,0,0,0,1,State-Illinois,Divorced,PhD,
1857,142835,1,1,49,1,0,0,0,0,0,0,1,0,State-Texas,Divorced,Master,
3117,142769,0,1,58,0,1,0,0,0,0,0,0,1,State-Texas,Married,PhD,
1934,142767,2,0,49,0,0,1,0,0,0,0,0,1,State-New York,Single,PhD,
2607,142731,1,0,51,0,0,0,1,0,0,0,0,1,State-Texas,Together,PhD,
1753,142720,1,1,55,0,0,1,0,0,0,1,0,0,State-Illinois,Single,Graduate,
1526,142710,1,0,36,0,0,1,0,0,0,0,0,1,State-New York,Single,PhD,
2113,142693,1,0,42,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
1506,142691,0,0,29,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
1296,142670,0,0,28,0,0,0,1,0,0,0,1,0,State-Florida,Together,Master,
2749,142664,0,1,53,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
1430,142618,1,0,48,1,0,0,0,0,0,0,1,0,State-New York,Divorced,Master,
1899,142607,0,1,66,0,0,1,0,0,0,0,0,0,State-Texas,Single,Unknown,
2701,142586,1,1,65,0,0,0,1,0,0,1,0,0,State-Illinois,Together,Graduate,
2750,142586,1,1,65,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
1768,142564,0,1,52,1,0,0,0,0,0,0,0,1,State-Other,Divorced,PhD,
2037,142557,0,1,46,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
3036,142554,1,1,42,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
2414,142523,0,0,56,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
3150,142523,0,0,56,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
2756,142473,1,1,44,0,0,1,0,0,0,0,0,1,State-New York,Single,PhD,
1037,142429,0,1,47,0,0,0,0,1,0,1,0,0,State-California,Widowed,Graduate,
1590,142429,0,1,47,0,0,0,0,1,0,1,0,0,State-Florida,Widowed,Graduate,
2714,142403,1,0,49,0,1,0,0,0,0,0,0,1,State-New York,Married,PhD,
1854,142395,1,1,39,0,0,1,0,0,0,0,0,0,State-Florida,Single,Unknown,
1085,142394,1,0,48,0,0,1,0,0,0,0,1,0,State-California,Single,Master,
1415,142387,1,0,31,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
1284,142386,1,0,34,0,0,0,1,0,0,0,1,0,State-Florida,Together,Master,
2521,142386,1,0,34,0,0,0,1,0,0,0,1,0,State-Illinois,Together,Master,
1386,142373,1,1,46,0,0,1,0,0,0,1,0,0,State-Florida,Single,Graduate,
1673,142315,0,1,62,0,0,0,1,0,0,0,1,0,State-California,Together,Master,
1868,142243,1,1,61,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
2660,142231,1,1,51,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
2191,142213,0,1,63,0,0,0,1,0,0,1,0,0,State-Illinois,Together,Graduate,
1441,142207,1,0,36,0,1,0,0,0,0,0,1,0,State-Illinois,Married,Master,
3039,142192,0,0,72,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
1581,142169,1,1,51,0,1,0,0,0,0,0,1,0,State-Texas,Married,Master,
2127,142162,1,0,39,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
2196,142160,1,1,45,0,0,1,0,0,0,1,0,0,State-Florida,Single,Graduate,
2864,142081,1,0,38,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
2671,142033,1,1,49,0,0,0,1,0,0,0,0,0,State-Illinois,Together,Unknown,
1973,142021,1,0,39,0,0,0,1,0,0,0,1,0,State-California,Together,Master,
2478,142014,1,0,43,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
2550,142014,1,0,43,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
1213,142011,1,0,42,0,0,0,1,0,0,1,0,0,State-Illinois,Together,Graduate,
2043,142000,0,0,33,0,0,1,0,0,0,0,0,1,State-Texas,Single,PhD,
3046,142000,0,0,33,0,0,1,0,0,0,0,0,1,State-Other,Single,PhD,
2213,141986,0,1,42,1,0,0,0,0,0,1,0,0,State-California,Divorced,Graduate,
3137,141967,1,1,39,0,0,1,0,0,0,1,0,0,State-California,Single,Graduate,
1134,141883,1,0,32,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
1016,141850,1,1,40,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
3178,141769,0,1,65,1,0,0,0,0,0,0,0,0,State-Other,Divorced,Unknown,
1045,141728,1,0,52,0,0,0,1,0,0,1,0,0,State-Illinois,Together,Graduate,
3124,141713,1,1,56,1,0,0,0,0,0,0,0,0,State-Other,Divorced,Unknown,
2369,141658,1,1,45,0,0,1,0,0,0,0,0,0,State-California,Single,Unknown,
1460,141644,1,1,48,0,0,1,0,0,0,0,0,1,State-New York,Single,PhD,
2982,141638,0,1,56,1,0,0,0,0,0,1,0,0,State-Florida,Divorced,Graduate,
2810,141580,1,1,42,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
1124,141551,1,1,56,0,1,0,0,0,0,0,0,1,State-New York,Married,PhD,
2640,141473,1,0,35,0,0,1,0,0,0,0,0,0,State-Florida,Single,Unknown,
1756,141452,1,1,67,0,0,0,1,0,0,1,0,0,State-Other,Together,Graduate,
1203,141443,1,0,43,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
2673,141437,1,1,63,1,0,0,0,0,0,0,0,1,State-Texas,Divorced,PhD,
1325,141411,0,0,34,1,0,0,0,0,0,1,0,0,State-California,Divorced,Graduate,
1685,141335,1,0,52,1,0,0,0,0,0,0,1,0,State-California,Divorced,Master,
2348,141335,1,0,52,1,0,0,0,0,0,0,1,0,State-New York,Divorced,Master,
3115,141275,1,2,60,0,0,0,1,0,0,0,1,0,State-Illinois,Together,Master,
2687,141154,0,1,42,0,0,0,1,0,0,1,0,0,State-California,Together,Graduate,
2444,141145,1,1,70,0,1,0,0,0,0,0,0,1,State-New York,Married,PhD,
1463,141124,1,0,43,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
2731,141120,1,1,52,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
1664,141039,0,0,38,0,0,0,1,0,0,0,0,0,State-New York,Together,Unknown,
1943,141021,1,0,51,0,0,0,1,0,0,0,1,0,State-California,Together,Master,
2454,141020,0,0,33,0,0,1,0,0,0,0,1,0,State-Florida,Single,Master,
2060,141014,1,0,42,0,1,0,0,0,0,0,0,1,State-New York,Married,PhD,
2603,141003,0,0,57,1,0,0,0,0,0,0,0,1,State-California,Divorced,PhD,
2938,140887,1,1,68,0,0,1,0,0,0,1,0,0,State-Other,Single,Graduate,
3159,140851,1,1,49,1,0,0,0,0,0,1,0,0,State-Texas,Divorced,Graduate,
2258,140800,1,2,56,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
2948,140794,0,1,45,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
1770,140780,0,1,44,1,0,0,0,0,0,1,0,0,State-Florida,Divorced,Graduate,
1757,140760,0,1,55,0,0,1,0,0,0,0,0,1,State-California,Single,PhD,
1246,140737,2,1,63,0,0,1,0,0,0,0,0,1,State-Other,Single,PhD,
1952,140706,2,1,52,0,0,0,1,0,0,0,0,1,State-New York,Together,PhD,
1024,140689,0,1,69,0,0,0,1,0,0,1,0,0,State-Other,Together,Graduate,
1565,140689,0,1,69,0,0,0,1,0,0,1,0,0,State-California,Together,Graduate,
1739,140662,1,0,41,0,1,0,0,0,0,0,1,0,State-California,Married,Master,
1192,140637,1,1,55,0,0,1,0,0,0,0,0,1,State-Other,Single,PhD,
3104,140590,1,1,51,0,0,0,0,1,0,1,0,0,State-New York,Widowed,Graduate,
3121,140590,1,1,51,0,0,0,0,1,0,1,0,0,State-Illinois,Widowed,Graduate,
1031,140548,0,1,50,0,0,0,1,0,0,1,0,0,State-California,Together,Graduate,
2228,140521,1,1,52,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
2064,140479,1,0,38,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
1309,140464,0,1,67,0,0,1,0,0,0,1,0,0,State-Illinois,Single,Graduate,
2189,140451,0,2,63,0,0,0,1,0,0,0,0,1,State-California,Together,PhD,
2562,140442,1,1,68,0,0,0,1,0,0,0,1,0,State-Florida,Together,Master,
2145,140344,0,1,46,0,1,0,0,0,0,0,0,1,State-Texas,Married,PhD,
1302,140321,1,1,48,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
2298,140321,1,1,48,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
2429,140304,1,0,53,0,0,1,0,0,0,0,0,1,State-California,Single,PhD,
1070,140246,1,0,43,1,0,0,0,0,0,1,0,0,State-New York,Divorced,Graduate,
1944,140233,0,1,45,0,1,0,0,0,0,0,0,1,State-Florida,Married,PhD,
2204,140211,1,1,39,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
3187,140101,1,0,35,0,0,0,1,0,0,0,1,0,State-Illinois,Together,Master,
3009,140059,1,0,36,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
2318,140049,0,1,68,0,0,0,0,1,0,1,0,0,State-New York,Widowed,Graduate,
1822,140049,0,1,46,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
2372,139996,1,1,46,1,0,0,0,0,0,1,0,0,State-New York,Divorced,Graduate,
1858,139922,1,0,37,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
2415,139922,1,0,37,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
2536,139922,1,0,37,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
2451,139898,0,1,66,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
2924,139898,0,1,66,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
1903,139858,1,0,51,0,0,1,0,0,0,0,1,0,State-Illinois,Single,Master,
2966,139791,0,1,49,0,1,0,0,0,0,0,1,0,State-New York,Married,Master,
1929,139771,1,0,43,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
2264,139767,0,0,69,0,0,0,1,0,0,0,1,0,State-New York,Together,Master,
2732,139763,1,0,49,0,0,1,0,0,0,0,1,0,State-New York,Single,Master,
1290,139747,1,0,32,0,0,1,0,0,0,1,0,0,State-Florida,Single,Graduate,
2054,139722,0,1,67,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
1574,139684,1,0,36,0,0,1,0,0,0,0,0,1,State-New York,Single,PhD,
1494,139665,1,0,39,0,0,0,1,0,0,0,0,1,State-Florida,Together,PhD,
2319,139660,1,0,38,0,0,1,0,0,0,1,0,0,State-Texas,Single,Graduate,
2106,139552,1,1,58,1,0,0,0,0,0,1,0,0,State-Florida,Divorced,Graduate,
1534,139548,1,1,57,0,0,1,0,0,0,0,0,0,State-Other,Single,Unknown,
1568,139453,1,0,37,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
2753,139435,1,0,47,0,0,0,1,0,0,0,0,1,State-California,Together,PhD,
2239,139356,1,1,44,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
2621,139228,0,0,60,1,0,0,0,0,0,0,1,0,State-California,Divorced,Master,
2072,139190,1,0,46,0,0,1,0,0,0,0,0,1,State-New York,Single,PhD,
2986,139146,1,0,34,0,0,1,0,0,0,1,0,0,State-Other,Single,Graduate,
2946,139062,1,0,37,0,0,1,0,0,0,1,0,0,State-Florida,Single,Graduate,
2022,138998,1,1,66,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
2547,138998,1,1,66,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
1439,138988,1,2,48,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
1464,138961,1,0,47,0,1,0,0,0,0,0,1,0,State-Florida,Married,Master,
1665,138946,0,1,65,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
3147,138946,0,1,65,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
2368,138887,1,0,48,0,0,0,1,0,0,0,0,1,State-Other,Together,PhD,
1181,138872,1,0,32,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
1166,138853,1,1,50,0,1,0,0,0,0,0,0,1,State-New York,Married,PhD,
1740,138829,0,1,61,0,1,0,0,0,0,0,0,1,State-Florida,Married,PhD,
1372,138823,0,1,71,0,0,0,1,0,0,1,0,0,State-Other,Together,Graduate,
2253,138808,1,0,48,0,0,1,0,0,0,1,0,0,State-Texas,Single,Graduate,
2404,138741,1,1,62,0,0,1,0,0,0,0,0,0,State-Other,Single,Unknown,
2733,138725,1,1,65,0,1,0,0,0,0,0,0,1,State-Texas,Married,PhD,
1724,138702,1,0,42,0,0,0,1,0,0,0,0,0,State-New York,Together,Unknown,
1844,138683,1,0,31,0,0,0,1,0,0,0,0,0,State-New York,Together,Unknown,
3013,138680,1,0,36,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
1339,138643,1,1,42,0,0,1,0,0,0,1,0,0,State-Illinois,Single,Graduate,
1030,138620,0,0,57,0,0,0,1,0,0,0,1,0,State-Other,Together,Master,
1078,138620,0,0,57,0,0,0,1,0,0,0,1,0,State-Other,Together,Master,
1556,138593,1,0,42,0,0,1,0,0,0,0,0,0,State-New York,Single,Unknown,
1220,138590,1,0,49,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
1358,138578,1,1,48,0,0,1,0,0,0,0,0,1,State-New York,Single,PhD,
2074,138578,1,1,48,0,0,1,0,0,0,0,0,1,State-Other,Single,PhD,
1837,138576,0,1,47,0,1,0,0,0,0,0,1,0,State-Illinois,Married,Master,
1100,138557,1,0,42,0,0,1,0,0,0,1,0,0,State-New York,Single,Graduate,
1137,138547,1,0,39,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
2699,138513,1,0,38,0,0,1,0,0,0,0,0,1,State-California,Single,PhD,
2083,138508,1,0,34,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
2210,138452,1,1,65,0,1,0,0,0,0,0,1,0,State-New York,Married,Master,
2676,138452,1,1,65,0,1,0,0,0,0,0,1,0,State-Florida,Married,Master,
1555,138443,1,1,52,0,1,0,0,0,0,0,0,1,State-Illinois,Married,PhD,
1457,138415,1,1,42,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
2435,138410,0,0,46,0,1,0,0,0,0,0,0,1,State-California,Married,PhD,
1278,138361,1,0,51,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
3034,138361,1,0,51,0,0,0,1,0,0,1,0,0,State-Other,Together,Graduate,
1027,138360,1,0,31,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
1167,138285,2,1,61,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
2952,138236,1,1,52,0,0,1,0,0,0,0,0,1,State-Florida,Single,PhD,
2656,138232,1,1,49,0,0,0,1,0,0,1,0,0,State-Other,Together,Graduate,
2551,138201,0,1,60,0,0,0,1,0,0,0,0,1,State-Illinois,Together,PhD,
1553,138200,1,1,50,0,0,0,1,0,0,1,0,0,State-California,Together,Graduate,
2212,138197,1,0,34,0,0,0,1,0,0,0,0,1,State-Other,Together,PhD,
1995,138196,1,1,49,0,1,0,0,0,0,0,1,0,State-Texas,Married,Master,
1252,138179,1,1,54,0,1,0,0,0,0,0,1,0,State-Other,Married,Master,
2680,138175,1,0,36,0,1,0,0,0,0,0,0,1,State-Other,Married,PhD,
2336,138136,1,0,42,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
1254,138097,1,1,50,0,1,0,0,0,0,0,0,1,State-Florida,Married,PhD,
3180,138054,1,1,70,1,0,0,0,0,0,0,1,0,State-Florida,Divorced,Master,
2347,137971,1,0,47,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
2645,137929,0,0,35,0,0,1,0,0,0,0,0,1,State-California,Single,PhD,
1808,137859,1,2,58,1,0,0,0,0,0,1,0,0,State-New York,Divorced,Graduate,
2494,137787,1,0,48,0,1,0,0,0,0,0,1,0,State-Other,Married,Master,
2303,137774,2,0,43,0,0,1,0,0,0,1,0,0,State-California,Single,Graduate,
1017,137760,0,0,74,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
1269,137760,0,0,74,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
1465,137760,1,0,48,1,0,0,0,0,0,0,1,0,State-Illinois,Divorced,Master,
1839,137758,1,1,54,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
2785,137758,1,1,54,0,0,0,1,0,0,1,0,0,State-Illinois,Together,Graduate,
1250,137717,1,0,42,0,1,0,0,0,0,0,0,1,State-New York,Married,PhD,
